Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2019-01-01T13:15:00.0/2019-01-01T13:30:00.0;81.2560;51.6670;37.8664;13.8006;163.9930;27.9151;0.2372;27.6779;1.0134;1.0000
2019-01-01T13:30:00.0/2019-01-01T13:45:00.0;76.2086;47.6902;34.4562;13.2339;159.0945;24.3143;0.0000;24.3143;0.0000;1.0000
2019-01-01T13:45:00.0/2019-01-01T14:00:00.0;70.3743;43.1393;30.5852;12.5542;152.9093;20.4818;0.0000;20.4818;0.0000;1.0000
2019-01-01T14:00:00.0/2019-01-01T14:15:00.0;63.7778;38.0667;26.3221;11.7446;145.1768;17.5106;0.0000;17.5106;0.0000;1.0000
2019-01-01T14:15:00.0/2019-01-01T14:30:00.0;56.4477;32.5398;21.7572;10.7826;135.5342;15.0290;0.0000;15.0290;0.0000;1.0000
2019-01-01T14:30:00.0/2019-01-01T14:45:00.0;48.4151;26.6490;17.0114;9.6376;123.4688;14.1956;0.0000;14.1956;0.0000;1.0000
2019-01-01T14:45:00.0/2019-01-01T15:00:00.0;39.7146;20.5195;12.2462;8.2733;108.1974;12.9473;1.3518;11.5955;12.3631;1.0000
2019-01-01T15:00:00.0/2019-01-01T15:15:00.0;30.3835;14.3023;7.6082;6.6941;87.5052;10.5046;2.1260;8.3785;24.7331;1.0000
2019-01-01T15:15:00.0/2019-01-01T15:30:00.0;20.4616;8.3629;3.6017;4.7613;60.7052;6.6845;0.9162;5.7683;14.4632;1.0000
2019-01-01T15:30:00.0/2019-01-01T15:45:00.0;9.9915;3.2735;0.8662;2.4073;24.6854;1.9999;0.0000;1.9999;0.0000;1.0000
2019-01-01T15:45:00.0/2019-01-01T16:00:00.0;0.9452;0.2324;0.0164;0.2161;0.0000;0.0344;0.0000;0.0344;0.0000;1.0000
2019-01-01T16:00:00.0/2019-01-01T16:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T16:15:00.0/2019-01-01T16:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T16:30:00.0/2019-01-01T16:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T16:45:00.0/2019-01-01T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T17:00:00.0/2019-01-01T17:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T17:15:00.0/2019-01-01T17:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T17:30:00.0/2019-01-01T17:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T17:45:00.0/2019-01-01T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-01-01T18:00:00.0/2019-01-01T18:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
