Temperature,West_East_Wind,South_North_Wind
11.444244,2.7081451,1.9634523
11.480133,2.937088,1.9773626
11.772125,2.5925293,1.9746265
12.3714905,3.3943481,2.060215
12.650055,4.4568634,2.3280296
13.823151,3.5476837,2.2220917
14.886627,3.3600922,2.250351
15.382965,3.7924194,2.1475525
15.761139,4.0177917,1.8295441
15.620514,4.2303314,1.4264221
16.200592,4.0416565,1.2453003
15.941559,3.8539886,0.5331116
13.799713,4.377701,0.7285156
14.85025,3.385025,0.94613934
14.955963,3.3760834,1.0668364
13.91983,2.5218964,1.2613945
13.582672,2.2506409,1.553441
13.119049,2.0520477,1.7569809
12.6683655,1.7689819,1.8648987
12.385162,1.3776398,2.019638
11.95694,1.1099701,2.1472673
11.987213,0.99443054,2.11586
11.611725,0.7631531,2.0641937
11.270172,0.5694885,1.9998779
11.012604,0.39630127,1.9318237
10.962555,0.1496582,1.7212524
11.448151,-0.17456055,1.3789368
12.705475,-0.34542847,2.2566109
13.790558,-0.69621277,2.2410889
14.977814,-1.1827087,2.1663094
15.753326,-1.5237579,1.8966084
16.44107,-1.7855225,1.6691523
17.07779,-2.0980988,1.3426914
16.88321,-2.341217,1.3920116
16.654205,-2.308136,1.2205162
16.182526,-2.4955292,0.73644257
15.362701,-2.3522491,0.38954735
15.2743225,-2.363205,0.032571793
14.970123,-1.849411,-0.7036953
14.874176,-1.759201,-0.67011166
14.417145,-1.5409546,-1.0611534
13.863922,-1.2408447,-1.5102386
13.364655,-0.86769104,-1.6328802
13.152985,-0.3658142,-1.7562189
13.057526,0.1292572,-1.9114122
12.832916,0.45083618,-2.2795525
12.688629,0.7214966,-2.5865345
12.582184,1.1797333,-2.6500425
12.453278,1.682724,-2.6715813
12.3013,2.0848846,-2.7617073
12.332794,2.3074799,-2.8244934
12.467072,2.5422668,-3.7018433
13.236725,2.7284546,-3.2865906
13.941071,3.1351776,-2.770691
14.6510315,3.5182495,-2.3597565
15.438385,3.856903,-1.9542694
15.862701,3.7765503,-1.6723175
16.42154,3.5515442,-1.3872681
16.532623,3.5371094,-0.9918823
16.486969,3.6435394,-0.5326843
16.718903,3.7122345,-0.02897644
16.649323,2.751648,0.048675537
16.542145,2.2335205,0.15725708
15.716705,2.3968506,0.90682983
15.160797,2.1741638,1.3015594
14.504547,1.8791656,1.6256409
14.006989,1.5491028,1.8631134
13.430817,1.3191376,2.0644684
12.91983,1.2128448,2.1970978
12.851471,1.2725677,2.3258514
12.736481,1.3788605,2.4964447
12.336334,1.234375,2.6021423
12.104889,1.0632019,2.7116547
11.80484,0.7884817,2.807907
12.247955,0.5555124,2.8239899
13.6094055,1.2556858,4.4230194
14.578522,1.2391663,4.171768
15.833893,1.1873779,4.4982605
16.254425,0.59954834,4.786682
16.704742,0.59085083,5.9030914
16.780914,0.36390686,6.0773315
17.470367,0.8661804,6.621567
17.879059,-0.1643982,4.749771
17.909088,0.37042236,6.050415
17.785309,0.753891,6.1835785
17.350739,0.8458252,5.718277
16.63272,0.4360962,5.0392456
16.107574,-0.45632935,4.886612
15.810089,-0.19030762,4.656189
16.410675,1.7189331,4.9199524
17.068634,3.3984985,4.543503
17.112457,3.4958344,4.0244446
17.04898,3.1048126,4.029907
16.978302,2.883072,4.603409
17.004425,3.1736145,4.9789124
17.00064,3.326477,5.1010284
16.954865,3.3232727,5.191864
16.871735,3.336319,5.3298187
16.877472,3.377411,5.4369507
17.395905,3.3532104,5.197754
17.670319,3.191208,5.248047
17.823883,2.927063,5.17749
18.228424,3.3990784,5.6197968
18.898346,3.817688,5.729599
19.938873,4.2429047,5.655365
20.63858,3.7760162,5.3412323
21.666168,3.8108063,5.401779
22.363678,3.21286,5.0477448
22.584137,2.911377,4.9473877
22.528717,2.8257751,4.6870575
22.240143,2.6751862,4.0971985
21.197662,2.1557007,4.4448395
20.25357,1.6690826,4.168991
19.365631,1.4852142,4.1213074
18.807037,1.4247284,4.153473
18.332306,1.0456085,4.1559753
17.885895,0.74269104,4.14769
17.615509,0.5860596,4.223175
17.410187,0.50016785,4.2144012
17.302887,0.19926453,4.1724854
17.060944,-0.10836792,4.271286
16.490875,-0.25346375,4.2863007
16.546173,-0.2415924,4.0082245
17.457428,-0.51763916,4.929556
17.719147,-0.5503998,5.3013554
18.856354,-0.054367065,6.189584
20.295319,0.034439087,5.629031
21.484283,0.30818176,5.7830753
22.574127,0.5793457,5.890748
23.470367,0.7302704,5.8931494
23.94986,0.39741516,5.602702
24.147858,0.10813904,5.1874847
24.133942,-0.30004883,4.434952
23.801422,-1.000412,3.8177795
23.083405,-1.5234833,3.5407257
21.387848,-2.170395,3.2896729
20.165924,-2.3743744,3.0264587
18.88565,-2.0467224,2.6990662
18.06363,-1.6816711,2.4846191
17.785797,-1.24823,2.4642334
17.679352,-0.9048004,2.3945007
16.987457,-0.6311798,2.5177002
16.751862,-0.14962769,2.8776093
16.58194,0.21495056,3.0368042
16.255524,0.2361145,3.2247925
15.736481,0.22702026,3.093933
15.829254,0.21205139,2.9086456
16.381012,1.0782776,4.516876
17.040436,1.7718964,4.999298
17.871246,1.5171661,4.8342285
18.854645,1.6266785,4.945709
19.216461,1.8161469,4.675644
19.32071,2.0534668,4.6876526
19.342194,2.2511292,4.4734497
18.883453,1.83255,3.7338715
19.337555,1.6981659,3.6753845
19.734772,1.451294,3.564392
19.62442,0.96125793,3.4188385
19.122955,0.1541748,2.0749512
18.689117,-0.6642456,2.1896515
18.368317,-1.0857239,1.5763702
17.73648,-1.4138794,1.5936279
17.403473,-1.5063782,2.0803223
16.965485,-1.4585724,2.6035004
16.198883,-1.7224884,2.5171967
15.63736,-2.0591888,2.3740845
15.203033,-2.4429474,2.7087402
15.100739,-2.7324677,3.0451965
15.315582,-3.3102264,3.1238556
15.880035,-3.604599,3.4562225
16.40152,-3.3715057,3.7832794
16.922028,-3.9398956,4.107544
17.790192,-4.0489807,4.7121124
18.534576,-4.0053253,5.4919586
19.4086,-3.6879578,5.9489594
20.343658,-3.257965,5.9689484
21.559479,-2.9938965,5.252655
22.580963,-2.6322937,5.637253
22.832428,-2.2721405,5.7842865
22.718658,-2.6917725,5.520935
22.206451,-3.0893402,5.825424
21.230865,-3.158554,5.3028526
20.690094,-3.1339264,4.545352
20.245514,-3.1130219,5.040596
19.333649,-2.5095367,5.071232
18.52237,-2.1094208,4.924369
17.79068,-1.891983,4.8069744
17.132233,-1.8203888,4.7708664
16.676666,-2.1007996,4.665125
16.343658,-2.2931976,4.513674
16.14859,-2.2226257,4.4378395
16.046051,-2.1599426,4.3310394
16.028961,-2.1442413,4.275879
15.951569,-2.2110748,4.2266026
16.213531,-2.156662,4.3300734
16.680817,-2.1077728,5.732356
17.578278,-0.9394989,6.733945
18.46402,-0.37808228,6.2743587
18.227203,-0.19566345,5.5083513
19.017242,-0.058410645,5.309081
19.781158,0.32183838,5.322302
20.030426,0.3941803,5.1151123
20.258453,0.38433838,5.010376
19.949615,2.2842102,4.6371
18.747955,3.2279205,2.5196085
18.339752,2.8916779,1.7822151
17.846344,2.2987366,1.3629484
17.741364,1.5276794,1.6547556
16.935211,1.2623138,1.5256691
16.091583,1.1421967,1.4300976
15.344269,1.0570984,1.3784742
14.633575,1.1784363,1.1944246
14.1510315,1.4135742,0.96815014
13.631378,1.4504089,0.852293
13.302155,1.3802185,0.6825733
12.942291,1.234848,0.5478649
12.373932,1.1661377,0.40022087
12.123932,1.2857666,0.24905777
12.738678,1.4146271,0.22784042
12.911896,1.3858032,0.28935814
13.621857,1.4543915,-0.071336746
14.281036,1.537674,-0.3705845
14.964386,1.6305542,-0.70209503
15.586334,1.7257843,-0.9599705
16.380646,1.7979126,-1.0848789
16.915192,1.5316925,-1.2503605
17.148834,1.0293274,-1.7102394
17.034332,0.6002197,-2.2426014
16.428864,0.2821808,-2.4852724
16.027008,0.30337524,-2.369934
15.625397,0.21754456,-2.0771065
15.007721,0.76335144,-2.1715546
14.527863,1.1356201,-1.627182
14.006866,1.5076904,-1.4281464
13.504303,1.9446106,-1.3016205
13.137726,2.1156921,-1.2687683
12.924469,2.3173218,-1.3333893
12.7829895,2.3119354,-1.3920593
12.685455,2.3654175,-1.5457306
12.58194,2.547226,-1.4769287
12.495026,2.645584,-1.436244
12.5086975,2.702652,-1.3274765
12.575958,2.6686249,-1.2355709
12.644806,2.734085,-1.8278198
13.163116,2.7962646,-2.6801453
13.706696,2.7428894,-2.7203217
13.886383,2.485962,-2.2362823
13.710114,2.6949768,-1.935669
14.112213,3.040985,-2.2095795
14.132965,2.907837,-2.2013245
14.153473,3.2188416,-2.3628235
14.154449,2.9133759,-2.1511993
14.247711,2.8886871,-2.059225
14.288239,2.6177368,-1.936367
14.250153,2.244278,-1.718504
14.198029,2.2447662,-1.914381
13.873932,1.8179779,-1.4012318
13.399811,1.8786469,-1.3511734
13.117462,1.7437134,-0.9474478
12.959869,1.7950134,-0.5114212
12.891144,2.0104828,-0.34575653
12.804108,2.0131378,-0.79494953
12.6805725,1.9290771,-1.0279846
12.542389,1.6966858,-0.89126587
12.51944,1.7493591,-0.6605587
12.528473,1.7614441,-0.57479954
12.631378,1.7980652,-0.38124084
12.904938,1.9359283,-0.6508179
13.515533,2.5403748,-1.460144
14.339386,2.5273132,-1.3421326
15.427399,2.6711578,-1.211731
16.16275,2.5398254,-1.1521301
16.571198,2.358551,-0.9843178
16.847565,1.9376831,-0.95744514
17.065094,1.7795715,-1.0767326
17.256256,1.5231628,-1.509654
17.194489,1.4541168,-1.6346226
16.750885,0.9480896,-1.7292747
16.430328,0.5937805,-1.7113647
15.6197815,0.32936096,-1.2691746
15.144928,-0.035980225,-1.0883598
14.568024,-0.34936523,-1.0382481
13.835114,-0.20339966,-1.0286655
13.472809,0.42684937,-0.9499531
12.838776,0.72351074,-0.9807339
12.450348,0.56588745,-0.9228916
12.770172,0.4111023,-0.8286667
12.803131,0.4568329,-0.8714943
12.849762,0.4517212,-0.9843292
12.801422,0.5107727,-1.0391083
12.9964905,0.64645386,-1.3687439
13.860138,-0.045928955,-1.948637
14.923248,-0.40252686,-2.0345917
15.673248,-0.64302063,-2.156601
15.981842,-0.50723267,-2.293045
16.293365,-0.3728943,-2.6421661
16.778473,0.036727905,-2.8768005
17.083405,0.50042725,-3.2516632
16.959137,1.023056,-3.677246
16.660309,1.5263214,-3.9069672
16.475494,2.081009,-3.813736
16.034454,2.0184479,-3.7624054
15.682648,1.6209869,-3.5504913
14.882599,2.2115326,-2.9237213
14.273102,2.3160858,-2.4639435
13.778839,2.4062347,-2.325058
13.449127,2.3667297,-2.1483135
13.170441,2.3291779,-2.0197392
13.055206,2.2650452,-2.2427864
13.154205,2.1954956,-2.3221016
13.111847,2.1898804,-2.2351074
13.0961,2.3083801,-2.1929626
12.977081,2.3910675,-2.395172
12.955109,2.1280365,-2.2836456
13.080963,2.4223328,-2.981491
13.385284,2.3182373,-3.2572021
14.037018,2.3127594,-3.276123
14.728912,1.8714752,-3.1047668
15.0555725,1.7081451,-3.1293945
15.750153,1.7657928,-3.1041412
16.173859,1.912674,-2.7946472
16.534454,2.1344452,-2.5568542
16.860992,2.2145538,-2.3613281
17.036407,2.1250458,-2.308838
16.883942,1.8126221,-2.387329
16.555573,1.8356934,-2.453659
16.047272,1.543808,-2.494217
15.171173,1.589035,-2.5340424
14.441925,1.4237976,-2.0392914
13.718536,1.1796417,-1.7556458
13.067291,0.8358612,-1.5068359
12.458771,0.96102905,-1.1647797
11.976715,1.1917267,-0.85769653
11.742096,1.3573303,-0.54481506
11.317169,1.5273438,-0.44750977
10.9791565,1.5635071,-0.47984314
11.014069,1.4051361,-0.58247375
10.878326,1.2879944,-0.677063
11.667267,1.1019592,-0.7067261
13.319122,1.0833588,-1.3044128
14.5159,0.6583557,-1.470993
15.344513,0.31970215,-1.6186218
16.43155,-0.10710144,-1.5999146
16.650543,-0.6338501,-1.6397552
17.094269,-0.74253845,-1.631134
17.389679,-0.7838898,-1.7173462
17.519318,-0.7347107,-1.8486328
17.416412,-0.78549194,-2.1418304
17.212555,-0.74757385,-2.306549
17.102203,-0.85276794,-2.443634
16.536041,-0.99710083,-2.503662
16.03238,-1.0080414,-2.1531372
15.3229065,-1.0158997,-1.7176056
14.449371,-0.96980286,-1.6414337
13.973907,-1.0092773,-1.3650818
13.335968,-0.9281769,-1.1251221
12.605621,-0.85824585,-0.8652191
12.096466,-0.6373291,-0.61569214
12.467194,-0.29560852,-0.5405884
12.128326,-0.21818542,-0.54620934
11.802887,-0.37834167,-0.58651924
11.502838,-0.6311798,-0.4203682
11.226227,-0.6650696,-0.08651638
13.091583,-0.71850586,0.2199192
14.864166,-0.9059906,0.2950058
16.63675,-1.1773224,0.6187639
18.009552,-1.4832001,0.7725725
19.008453,-1.6886139,0.99942493
19.507477,-1.7511597,0.9193754
19.56192,-1.787674,1.213274
19.638336,-1.9743958,1.3270531
19.426178,-2.074295,1.4792852
19.669342,-1.9622955,1.7155561
19.500397,-1.8885803,1.4807787
18.968414,-1.8966675,1.4056692
18.477936,-2.1948853,1.0203705
17.584625,-2.0761871,1.1490784
16.750885,-1.9380798,1.1803131
16.127594,-1.8104553,1.1514435
15.290924,-1.6864014,1.025238
14.597565,-1.6502228,0.9722595
14.300201,-1.5553131,1.0480957
13.760162,-1.4646149,1.1651001
13.329254,-1.4496613,1.136795
13.098297,-1.4521179,1.032547
12.970367,-1.5399475,0.88975525
13.291168,-1.4943085,0.78671265
14.886993,-1.7317352,0.65437317
16.187408,-2.2374573,1.0780182
17.352448,-2.6623993,1.4593048
18.193512,-2.7826843,1.859705
18.834625,-2.6689606,2.186325
19.59439,-2.5700378,2.4916687
19.971344,-2.7665558,2.6315746
18.431305,-2.5991821,2.9741783
18.190094,-2.3557587,2.361576
18.550201,-2.4127808,2.3646545
17.878082,-2.6680298,2.793789
17.683014,-2.5146484,2.795578
16.383698,-2.6610107,2.4766846
15.883942,-2.7724152,3.1115723
15.682892,-2.3993835,3.0473938
15.615875,-2.360321,2.7944336
15.452179,-2.2860565,2.6729279
15.281769,-2.087494,2.6034546
15.140289,-1.933197,2.6923828
15.07486,-1.6673126,2.8061981
14.823883,-1.2516632,2.6980743
14.740753,-0.9969635,2.494995
14.656403,-0.7951813,2.262085
14.686188,-0.5817261,2.0292358
14.733795,-1.2022247,3.0209808
15.254791,-0.45936584,3.1405334
16.084137,-0.41523743,3.2554932
17.192291,-0.37390137,3.4251099
18.212067,-0.19075012,3.3823395
18.829742,0.028137207,3.5652695
19.305328,0.24353027,3.636198
19.454987,0.261734,3.4539204
19.39737,-0.02734375,2.999897
19.357574,-0.49435425,2.6090012
19.38321,-0.8082123,2.677765
18.612213,-0.84036255,2.700552
16.442047,-0.78234863,2.5164547
15.523834,-1.0526428,2.1215591
14.453033,-0.6208801,2.2460747
14.016388,-0.83135986,2.3935719
13.870514,-0.6353607,2.309681
13.886383,-0.055358887,2.153986
13.740021,0.9466095,1.9074917
13.454254,1.9005432,1.5424614
13.225616,2.0028534,1.4534092
12.770905,1.8288422,1.8014984
12.244049,1.6582336,2.2480192
12.362335,1.6257629,2.6376991
12.788483,2.4383698,2.820465
13.831207,2.6757507,2.952835
14.794098,2.4996948,2.9643402
15.529205,1.9773254,2.8997192
16.404694,1.6187744,3.0425873
17.113922,1.2380676,3.3204498
17.631989,1.0769806,3.7948914
17.76773,1.6975708,4.1830444
16.76651,1.0684052,3.1552734
16.690094,0.7589264,3.3814793
15.23526,1.6225128,3.8983383
14.0746155,1.2877045,3.3970633
14.124664,-0.07489014,3.6241922
13.698639,0.13511658,3.78967
13.51944,0.63705444,4.2289944
13.171051,1.4440765,3.9920444
12.925934,1.5803375,3.3207626
12.7274475,1.416214,2.7504005
12.419098,1.3299866,2.6366844
12.081207,1.1891327,2.4578476
11.7604065,1.0355225,2.3718872
11.782623,1.0440674,2.3872929
11.5555725,0.8555908,2.3754587
11.586578,0.78460693,2.443325
12.220001,-0.015274048,2.427661
13.047394,-0.12939453,2.2535095
13.983795,0.30300903,2.664012
14.649567,0.8403473,2.5648308
15.815826,1.2154694,2.2199535
16.07071,1.5814819,1.978157
15.916901,2.5279236,1.1639395
15.009674,2.808838,0.22007847
15.582916,1.4770966,-0.2959776
15.7152405,1.3888092,-0.75449085
15.651764,1.6848602,-1.1702414
14.201569,2.1721344,-1.5856218
13.938629,2.375824,-1.0865183
13.452301,1.76651,-0.6230192
12.75235,1.6846619,-0.4141941
12.087067,1.797348,-0.3899746
11.904938,1.7328339,-0.3466797
11.598785,1.6496887,-0.25494862
11.325836,1.6612549,-0.046313286
11.0000305,1.7033997,0.20731163
10.964386,1.780777,0.4459219
10.620148,1.9945068,0.55818176
10.527252,2.1305695,0.54351807
11.00589,1.9932709,0.54463196
12.263336,2.9478302,0.3835907
13.526764,3.8546906,-0.47050476
14.230621,3.8144073,-0.9283905
15.347565,3.700943,-1.4959717
16.085358,3.3005066,-1.9615936
16.416412,3.0195312,-1.9014893
16.932037,2.7267303,-1.8425446
16.333405,2.7289124,-2.1196976
15.962067,2.110733,-2.6079807
15.716949,2.174591,-1.791872
15.789703,1.8608551,-2.0854073
14.767242,1.9061127,-2.475092
14.160797,1.7383423,-1.9112902
13.693268,1.5585022,-1.5740356
12.936432,1.6703796,-1.0993958
12.31192,1.7349396,-0.80589294
11.959625,1.73143,-0.58472633
11.624542,1.7488251,-0.52209187
11.53067,1.6605377,-0.5681248
11.252106,1.71138,-0.32859802
11.217926,1.5883331,-0.21359253
11.127716,1.4927063,-0.2035675
10.999664,1.3151093,-0.45622253
11.422516,0.8477173,-0.39212036
12.011139,0.7493744,-1.0731659
13.025543,0.037506104,-1.4709778
14.28067,-0.5906677,-1.5711212
15.125885,-0.71421814,-1.2192078
15.770905,-0.8582001,-0.8302307
16.57486,-1.1360931,-0.71362305
17.02066,-1.3958435,-0.82354736
17.142242,-1.8575134,-1.3414831
17.06607,-2.1270905,-0.90078735
16.964264,-2.5857086,-0.74786377
16.7211,-2.989624,-0.5131836
16.498688,-3.1876678,-0.2124939
15.525299,-3.0641785,-0.17327881
14.806061,-3.2513275,-0.118133545
14.066803,-3.2265015,-0.1920166
13.691315,-3.5280914,-0.06484985
13.550446,-4.0951843,-0.16674805
13.669342,-4.508026,0.0874176
13.876617,-4.9874573,0.46385193
13.703522,-5.622177,0.6528168
13.724762,-6.0570374,0.13122559
13.621246,-6.7342224,-0.041412354
13.557526,-7.0382843,0.1313324
13.523834,-7.1677704,0.3672943
13.616852,-6.6960297,0.28300476
13.799225,-5.8424683,0.6179962
14.4618225,-4.6664734,1.5959778
16.170563,-3.163437,3.526886
17.590485,-2.2029724,4.0746613
18.02237,-3.1004486,3.8176117
17.433746,-3.8155823,3.897049
17.381256,-3.3906403,3.2372894
17.496735,-3.5225677,1.7585144
17.991608,-4.1795044,1.0730591
17.007233,-4.25972,1.7418518
16.434235,-4.133011,1.757309
15.829254,-3.550293,1.9796448
15.373444,-3.5188904,1.4995575
15.056793,-3.2810822,1.2948914
14.898102,-3.0334015,0.8390503
14.768707,-2.771103,0.41230774
14.450592,-2.4154663,0.13209534
14.284576,-1.9576416,0.027404785
14.088287,-1.3465271,-0.32177734
14.059479,-0.91415405,-0.7483063
13.98819,-0.45394897,-0.96473694
13.980621,-0.022445679,-1.038208
14.08902,0.33174133,-1.1117401
14.733063,0.39289856,-1.4915161
15.14859,0.50923157,-1.8482056
15.39566,0.49865723,-2.1091003
15.103668,0.61457825,-3.2447357
15.573151,0.78289795,-3.4133148
15.179108,1.1219025,-3.3482208
15.636871,1.3350677,-3.026703
15.488678,1.5602264,-3.2975464
15.445953,1.5521545,-3.4423523
14.99527,1.6657715,-2.9953766
14.523834,1.8035431,-2.8045654
13.995026,1.9399872,-2.868866
13.703278,1.9645538,-2.5295563
13.363678,2.2328033,-3.2293243
13.087067,2.2293549,-3.4156647
12.807037,2.2068787,-3.650711
12.573273,2.1717682,-3.5743256
12.416046,2.21904,-3.4730988
12.109039,2.218277,-3.720932
11.987946,2.0249634,-3.8003082
11.893707,1.7874146,-3.6984406
11.815216,1.6612549,-3.9117126
11.70694,1.6499481,-4.099289
11.5961,1.7175293,-4.2421417
11.277008,2.3228912,-3.7154083
11.173737,2.5549316,-3.7962341
11.136627,2.584549,-3.7949371
11.432037,2.4697266,-3.430725
12.129791,2.5340118,-3.795166
13.101471,2.4940186,-4.3522644
13.570953,2.274292,-4.483383
13.618317,2.1100616,-4.3472443
13.36734,2.1477203,-4.0874786
12.9964905,2.2895813,-3.9277802
12.655914,2.372223,-3.7916718
12.134674,2.378189,-3.5816345
11.98233,2.4866028,-3.1453094
11.588043,2.2137146,-2.5987396
10.927155,2.0256348,-2.0682373
10.576569,1.9981232,-1.725769
10.438385,1.9332733,-1.3780975
10.101471,1.8879089,-1.110672
9.712555,1.7850189,-0.7194214
9.622223,1.7962036,-0.3480835
9.123688,1.8713379,-0.008514404
8.993805,1.7219391,0.36315918
8.643463,1.6657715,0.7040863
8.919342,1.5502472,0.80036926
9.725739,1.3536835,1.2451324
10.688141,1.6721649,1.4596252
11.575348,2.13385,1.4673462
12.758209,2.397812,1.3444061
13.693512,2.5073242,0.963974
14.092438,2.6457825,0.41000366
13.989166,3.348114,-0.20645142
12.532379,3.46138,-0.9812927
12.727203,3.3558502,-1.3607941
12.542633,3.157608,-1.9085388
12.497955,2.906723,-1.4836731
11.839264,2.6730347,-1.3528137
11.327301,2.411972,-0.24468994
10.881744,2.4534302,-0.09100342
10.290924,2.3229675,0.20302677
9.689606,2.306137,0.37718773
9.398834,2.2815247,0.3817482
9.209625,2.2771606,0.42937946
8.848541,2.2118683,0.5406914
8.705719,2.2262115,0.7158556
8.657379,2.2469025,0.71786404
8.36441,2.1891022,0.670578
8.301666,2.027359,0.6897278
8.522858,1.7727814,0.72309875
9.56485,1.5123444,0.7451019
10.865631,2.0797272,0.8103943
11.888702,2.6457672,0.30392456
12.68692,2.9395752,0.1546936
13.082428,2.8887787,0.029296875
13.553131,2.9185486,-0.038375854
13.935455,3.0087585,0.118392944
14.329987,2.8774414,0.06714153
14.566559,2.881256,0.06961155
14.746002,2.1733856,-0.3350458
14.678131,1.6060638,-0.31492233
14.416168,0.21434784,-0.8419342
13.975494,-0.74514484,-0.46087265
13.037994,-1.4165306,-0.28271484
12.204742,-1.5908537,-0.020355225
11.669586,-1.5498619,0.2901001
11.351715,-1.4373207,0.72164917
11.266754,-1.3592939,0.9059906
11.416901,-1.3328981,0.86390686
11.301178,-1.302618,0.9388275
11.259674,-1.3552389,0.90919495
11.222321,-1.396141,1.0052032
11.378082,-1.2825928,1.202713
11.332428,-0.95399094,1.3684845
12.376862,-1.5299225,1.8530426
13.094391,-1.5321808,2.6056519
13.968903,-0.92103577,2.6884155
15.3871155,-0.56967163,2.579422
16.26773,-0.26794434,2.5581512
16.717926,0.23548889,2.272522
17.11905,0.8204346,2.6868591
17.332428,1.4232788,2.5186462
16.931305,1.4255219,2.096054
16.949127,1.6302948,2.2583008
15.955475,3.091339,2.0124817
15.007233,3.6332092,1.0641632
14.870026,3.1227875,1.8460693
14.194733,3.007141,2.090042
13.800934,2.805664,2.359024
13.606598,2.9196014,2.2656097
13.637482,3.4648285,1.8231201
13.582428,4.696274,0.4060669
13.089996,5.996765,-1.6944427
12.2604065,6.060379,-2.533371
11.841583,5.760727,-2.302719
11.641998,5.446686,-2.0927734
11.570099,5.1263885,-1.9644775
11.43277,4.7800293,-1.760519
11.578033,4.2110596,-1.7577982
12.0885315,4.3177795,-1.7556238
12.743561,4.569412,-1.9721489
13.493805,4.7763824,-1.6307869
13.977936,4.9425354,-1.2143459
14.10025,4.5606384,-0.4242878
14.756012,4.3557587,0.29194832
15.222809,3.8579254,0.8613205
15.854889,2.551361,1.710679
16.645416,2.4808807,2.5124874
16.423492,1.8674774,2.3275948
16.536041,1.972168,2.6757946
15.198151,1.843277,2.5318909
14.833405,1.0123291,2.8553772
14.460114,0.4504547,3.3738403
14.292145,0.51382446,3.995758
14.093658,0.6137543,4.4151917
14.054962,0.44628906,4.603348
14.081085,0.23449707,4.72876
13.654327,0.045791626,4.7861176
13.319977,-0.7881012,4.8898315
13.069611,-0.9298096,5.3912506
12.904572,-1.0988312,5.9899445
12.8750305,-0.8084717,6.594528
13.231964,-0.14302063,6.1033325
13.641754,0.30677795,5.555008
14.271881,0.9355011,5.3861847
14.962067,2.0943604,4.930847
16.778961,4.51593,4.211441
17.373688,4.2288513,4.11644
18.066559,4.3164825,4.292511
18.396149,4.1203613,3.8436584
18.042877,3.7154236,3.1099854
17.675446,3.4186249,2.7091827
17.280182,3.0690155,2.4896088
16.47232,2.5197906,2.5070038
15.412384,2.274765,2.72995
14.666046,2.431961,3.2092285
14.120148,2.3477478,3.350235
13.7836,2.5135498,3.6065521
13.421051,2.7235565,3.742157
13.014069,2.9894714,3.6206818
11.834137,4.65506,2.364624
11.493317,3.9688568,1.5593567
11.08316,3.3872223,2.0167542
10.626617,3.1995087,2.660614
10.311676,2.94133,3.0905151
10.439117,2.913269,3.447281
10.923492,2.7309723,3.6716003
11.584869,3.1394958,4.1129913
12.317535,3.9610443,4.55101
13.253326,4.3911285,4.4429474
14.23111,4.853363,4.585724
14.769196,4.805893,4.879654
14.820709,4.735138,5.0146027
15.033844,4.489502,4.998871
15.131012,3.923874,5.0708923
14.847809,4.2216034,5.276886
14.841217,4.041519,5.3380737
14.424957,3.0599213,5.443802
13.665924,3.647705,4.6028748
13.154449,3.1581879,4.768814
12.737701,2.9058228,4.988083
12.350006,2.8218842,5.162445
12.013336,2.7678833,5.167389
11.882477,2.6824493,5.1492767
12.035309,2.7559814,5.1367493
11.925446,2.9071198,5.018921
11.929108,2.9430847,4.8451843
11.756256,3.5045776,4.3434753
11.518951,4.165085,3.8167267
11.425201,4.3966827,3.7176971
11.605133,4.8866425,3.0312347
12.23526,4.051758,2.7039642
12.589508,4.288452,2.2366486
13.706207,4.1878967,1.67453
14.611237,4.0213623,1.571518
15.268707,4.0974884,1.5896606
15.696686,4.3614655,1.4176788
14.803375,4.9516296,1.1798096
13.911774,5.468628,0.6422882
14.077545,4.943863,0.5703583
13.505524,4.7169495,0.064071655
13.031403,4.4140778,-0.21661377
12.20816,5.162277,-0.51997375
11.8541565,4.844208,-0.42918396
11.534332,4.508087,-0.06967163
11.4635315,4.352951,0.1955719
11.362701,4.2442017,0.3468628
11.123444,4.0175934,0.6170654
10.787506,3.8052368,0.7963867
10.7118225,3.5832825,1.0411987
10.5104065,3.3724823,1.4047546
10.441559,3.2541962,1.6532593
10.083649,3.3348236,1.6513824
9.931061,3.3760223,1.6247559
10.851105,2.7920685,1.7845764
11.340118,3.8917694,1.819107
12.066681,4.6875916,1.5867767
12.585846,4.0641785,1.847702
13.181305,3.8125458,1.9154358
13.651764,3.7786255,1.8031158
14.3871155,3.8358154,1.5781403
14.17276,3.9760132,0.9695587
12.33609,4.9562836,0.1275177
12.875885,4.636322,-0.08338928
12.681793,3.939499,0.16790771
12.460602,4.910675,0.10235214
12.037018,4.562256,-0.24153423
11.40152,4.050125,-0.15609741
10.931061,4.2057343,-0.23036194
10.484772,4.249115,-0.24778748
10.5243225,4.2221527,-0.2245636
10.389069,4.1084137,-0.17269897
10.175201,3.768158,-0.07223511
10.166901,3.276535,0.23355103
9.983063,3.0055084,0.47618103
9.643707,2.7864532,0.7802429
9.397614,2.5148468,1.0269651
9.276276,2.2961426,1.2117462
10.3368225,1.8433685,1.1954651
11.384186,2.005539,1.4473724
12.615875,2.4318695,1.4033785
13.707428,1.9367676,1.7997007
14.777252,1.9538422,2.3329792
15.458649,1.3563385,2.76264
15.325836,0.59165955,2.9898376
15.018463,0.40621948,3.283722
15.192291,1.140976,3.5814514
14.849274,1.3529358,2.8885193
14.889801,1.26268,2.3228855
