edition,centre,typeOfLevel,level,dataDate,stepRange,dataType,shortName,packingType,gridType,value1,value2,value3,value4
1,ecmf,surface,0,20210102,14,fc,10v,grid_simple,regular_ll,9999,9999,-6.55066,-5.97547
1,ecmf,surface,0,20210102,14,fc,2t,grid_simple,regular_ll,9999,9999,277.015,276.734
1,ecmf,surface,0,20210102,15,fc,10u,grid_simple,regular_ll,9999,9999,1.4639,1.4639
1,ecmf,surface,0,20210102,15,fc,10v,grid_simple,regular_ll,9999,9999,-6.62123,-6.06312
1,ecmf,surface,0,20210102,15,fc,2t,grid_simple,regular_ll,9999,9999,276.892,276.562
1,ecmf,surface,0,20210102,16,fc,10u,grid_simple,regular_ll,9999,9999,1.47188,1.47774
1,ecmf,surface,0,20210102,16,fc,10v,grid_simple,regular_ll,9999,9999,-6.53084,-5.95467
1,ecmf,surface,0,20210102,16,fc,2t,grid_simple,regular_ll,9999,9999,276.67,276.317
1,ecmf,surface,0,20210102,17,fc,10u,grid_simple,regular_ll,9999,9999,1.55403,1.54329
1,ecmf,surface,0,20210102,17,fc,10v,grid_simple,regular_ll,9999,9999,-6.30843,-5.75326
1,ecmf,surface,0,20210102,17,fc,2t,grid_simple,regular_ll,9999,9999,276.56,276.193
1,ecmf,surface,0,20210102,18,fc,10u,grid_simple,regular_ll,9999,9999,1.61147,1.5724
1,ecmf,surface,0,20210102,18,fc,10v,grid_simple,regular_ll,9999,9999,-6.37651,-5.82475
1,ecmf,surface,0,20210102,18,fc,2t,grid_simple,regular_ll,9999,9999,276.417,276.05
1,ecmf,surface,0,20210102,19,fc,10u,grid_simple,regular_ll,9999,9999,1.20975,1.19998
1,ecmf,surface,0,20210102,19,fc,10v,grid_simple,regular_ll,9999,9999,-6.68178,-6.10561
1,ecmf,surface,0,20210102,19,fc,2t,grid_simple,regular_ll,9999,9999,276.381,276.03
1,ecmf,surface,0,20210102,20,fc,10u,grid_simple,regular_ll,9999,9999,1.09386,1.09972
1,ecmf,surface,0,20210102,20,fc,10v,grid_simple,regular_ll,9999,9999,-6.96825,-6.36766
1,ecmf,surface,0,20210102,20,fc,2t,grid_simple,regular_ll,9999,9999,276.402,276.055
1,ecmf,surface,0,20210102,21,fc,10u,grid_simple,regular_ll,9999,9999,1.23815,1.23425
1,ecmf,surface,0,20210102,21,fc,10v,grid_simple,regular_ll,9999,9999,-6.96483,-6.34032
1,ecmf,surface,0,20210102,21,fc,2t,grid_simple,regular_ll,9999,9999,276.531,276.195
1,ecmf,surface,0,20210102,22,fc,10u,grid_simple,regular_ll,9999,9999,1.61965,1.58254
1,ecmf,surface,0,20210102,22,fc,10v,grid_simple,regular_ll,9999,9999,-6.8733,-6.2859
1,ecmf,surface,0,20210102,22,fc,2t,grid_simple,regular_ll,9999,9999,276.646,276.301
1,ecmf,surface,0,20210102,23,fc,10u,grid_simple,regular_ll,9999,9999,1.99759,1.93216
1,ecmf,surface,0,20210102,23,fc,10v,grid_simple,regular_ll,9999,9999,-6.8997,-6.31767
1,ecmf,surface,0,20210102,23,fc,2t,grid_simple,regular_ll,9999,9999,276.584,276.209
1,ecmf,surface,0,20210102,24,fc,10u,grid_simple,regular_ll,9999,9999,2.12821,2.06278
1,ecmf,surface,0,20210102,24,fc,10v,grid_simple,regular_ll,9999,9999,-6.78632,-6.23212
1,ecmf,surface,0,20210102,24,fc,2t,grid_simple,regular_ll,9999,9999,276.348,275.955
1,ecmf,surface,0,20210103,1,fc,10u,grid_simple,regular_ll,9999,9999,2.31291,2.23772
1,ecmf,surface,0,20210103,1,fc,10v,grid_simple,regular_ll,9999,9999,-6.82013,-6.27716
1,ecmf,surface,0,20210103,1,fc,2t,grid_simple,regular_ll,9999,9999,276.333,275.946
1,ecmf,surface,0,20210103,2,fc,10u,grid_simple,regular_ll,9999,9999,2.41953,2.33847
1,ecmf,surface,0,20210103,2,fc,10v,grid_simple,regular_ll,9999,9999,-6.96755,-6.41433
1,ecmf,surface,0,20210103,2,fc,2t,grid_simple,regular_ll,9999,9999,276.181,275.796
1,ecmf,surface,0,20210103,3,fc,10u,grid_simple,regular_ll,9999,9999,2.35271,2.27654
1,ecmf,surface,0,20210103,3,fc,10v,grid_simple,regular_ll,9999,9999,-7.06425,-6.49052
1,ecmf,surface,0,20210103,3,fc,2t,grid_simple,regular_ll,9999,9999,276.051,275.666
1,ecmf,surface,0,20210103,4,fc,10u,grid_simple,regular_ll,9999,9999,1.89861,1.88689
1,ecmf,surface,0,20210103,4,fc,10v,grid_simple,regular_ll,9999,9999,-7.0687,-6.45689
1,ecmf,surface,0,20210103,4,fc,2t,grid_simple,regular_ll,9999,9999,276.016,275.641
1,ecmf,surface,0,20210103,5,fc,10u,grid_simple,regular_ll,9999,9999,1.22283,1.25701
1,ecmf,surface,0,20210103,5,fc,10v,grid_simple,regular_ll,9999,9999,-6.63686,-6.05141
1,ecmf,surface,0,20210103,5,fc,2t,grid_simple,regular_ll,9999,9999,276.075,275.704
1,ecmf,surface,0,20210103,6,fc,10u,grid_simple,regular_ll,9999,9999,0.592509,0.658916
1,ecmf,surface,0,20210103,6,fc,10v,grid_simple,regular_ll,9999,9999,-6.32539,-5.73017
1,ecmf,surface,0,20210103,6,fc,2t,grid_simple,regular_ll,9999,9999,276.221,275.844
