edition,centre,typeOfLevel,level,dataDate,stepRange,dataType,shortName,packingType,gridType,value1,value2,value3,value4
1,ecmf,surface,0,20210102,10,fc,10u,grid_simple,regular_ll,1.15483,1.1226,1.17632,1.14702
1,ecmf,surface,0,20210102,10,fc,10v,grid_simple,regular_ll,-2.95197,-2.88068,-2.97785,-2.91535
1,ecmf,surface,0,20210102,10,fc,2t,grid_simple,regular_ll,271.992,271.81,270.82,270.699
1,ecmf,surface,0,20210102,11,fc,10u,grid_simple,regular_ll,1.1525,1.12906,1.24918,1.22183
1,ecmf,surface,0,20210102,11,fc,10v,grid_simple,regular_ll,-2.8372,-2.70732,-2.91142,-2.79326
1,ecmf,surface,0,20210102,11,fc,2t,grid_simple,regular_ll,272.488,272.289,271.297,271.166
1,ecmf,surface,0,20210102,12,fc,10u,grid_simple,regular_ll,1.18945,1.16504,1.25586,1.23242
1,ecmf,surface,0,20210102,12,fc,10v,grid_simple,regular_ll,-2.88418,-2.75234,-2.90615,-2.77773
1,ecmf,surface,0,20210102,12,fc,2t,grid_simple,regular_ll,273.051,272.832,271.818,271.676
1,ecmf,surface,0,20210102,13,fc,10u,grid_simple,regular_ll,1.16144,1.14874,1.2132,1.19757
1,ecmf,surface,0,20210102,13,fc,10v,grid_simple,regular_ll,-2.92818,-2.74605,-2.96676,-2.79488
1,ecmf,surface,0,20210102,13,fc,2t,grid_simple,regular_ll,273.441,273.207,272.183,272.027
1,ecmf,surface,0,20210102,14,fc,10u,grid_simple,regular_ll,1.03922,1.03531,1.06363,1.05679
1,ecmf,surface,0,20210102,14,fc,10v,grid_simple,regular_ll,-2.96424,-2.79822,-2.974,-2.82361
1,ecmf,surface,0,20210102,14,fc,2t,grid_simple,regular_ll,273.611,273.38,272.404,272.255
1,ecmf,surface,0,20210102,15,fc,10u,grid_simple,regular_ll,1.00198,1.01175,1.02542,1.03421
1,ecmf,surface,0,20210102,15,fc,10v,grid_simple,regular_ll,-3.08656,-2.92494,-3.20326,-3.04848
1,ecmf,surface,0,20210102,15,fc,2t,grid_simple,regular_ll,273.503,273.291,272.38,272.251
1,ecmf,surface,0,20210102,16,fc,10u,grid_simple,regular_ll,0.998245,1.01973,0.999222,1.01973
1,ecmf,surface,0,20210102,16,fc,10v,grid_simple,regular_ll,-2.96248,-2.81941,-3.06746,-2.93221
1,ecmf,surface,0,20210102,16,fc,2t,grid_simple,regular_ll,273.33,273.129,272.297,272.178
1,ecmf,surface,0,20210102,17,fc,10u,grid_simple,regular_ll,0.986649,1.0218,0.984695,1.01985
1,ecmf,surface,0,20210102,17,fc,10v,grid_simple,regular_ll,-2.83431,-2.68148,-2.99984,-2.85531
1,ecmf,surface,0,20210102,17,fc,2t,grid_simple,regular_ll,273.265,273.048,272.29,272.156
1,ecmf,surface,0,20210102,18,fc,10u,grid_simple,regular_ll,0.919083,0.960098,0.899551,0.940567
1,ecmf,surface,0,20210102,18,fc,10v,grid_simple,regular_ll,-2.76078,-2.606,-2.96342,-2.81694
1,ecmf,surface,0,20210102,18,fc,2t,grid_simple,regular_ll,273.163,272.937,272.216,272.075
1,ecmf,surface,0,20210102,19,fc,10u,grid_simple,regular_ll,0.8367,0.849396,0.787872,0.802521
1,ecmf,surface,0,20210102,19,fc,10v,grid_simple,regular_ll,-2.98549,-2.87319,-3.22817,-3.12367
1,ecmf,surface,0,20210102,19,fc,2t,grid_simple,regular_ll,273.151,272.952,272.217,272.104
1,ecmf,surface,0,20210102,20,fc,10u,grid_simple,regular_ll,0.683701,0.709091,0.662216,0.68956
1,ecmf,surface,0,20210102,20,fc,10v,grid_simple,regular_ll,-3.16161,-3.05809,-3.4204,-3.32616
1,ecmf,surface,0,20210102,20,fc,2t,grid_simple,regular_ll,273.227,273.037,272.32,272.217
1,ecmf,surface,0,20210102,21,fc,10u,grid_simple,regular_ll,0.700068,0.720575,0.703974,0.722528
1,ecmf,surface,0,20210102,21,fc,10v,grid_simple,regular_ll,-3.21288,-3.14989,-3.54637,-3.48778
1,ecmf,surface,0,20210102,21,fc,2t,grid_simple,regular_ll,273.34,273.136,272.377,272.26
1,ecmf,surface,0,20210102,22,fc,10u,grid_simple,regular_ll,0.788591,0.785662,0.778826,0.773943
1,ecmf,surface,0,20210102,22,fc,10v,grid_simple,regular_ll,-3.29469,-3.21608,-3.57643,-3.50221
1,ecmf,surface,0,20210102,22,fc,2t,grid_simple,regular_ll,273.301,273.094,272.283,272.164
1,ecmf,surface,0,20210102,23,fc,10u,grid_simple,regular_ll,0.908725,0.885287,0.8931,0.865756
1,ecmf,surface,0,20210102,23,fc,10v,grid_simple,regular_ll,-3.35087,-3.26737,-3.61356,-3.5369
