edition,centre,typeOfLevel,level,dataDate,stepRange,dataType,shortName,packingType,gridType,value1,value2,value3,value4
1,ecmf,surface,0,20210103,20,fc,10u,grid_simple,regular_ll,-3.30901,-3.18205,-3.31487,-3.18791
1,ecmf,surface,0,20210103,20,fc,10v,grid_simple,regular_ll,-2.61653,-2.51301,-2.5887,-2.48518
1,ecmf,surface,0,20210103,20,fc,2t,grid_simple,regular_ll,273.69,273.87,273.667,273.971
1,ecmf,surface,0,20210103,21,fc,10u,grid_simple,regular_ll,-2.98923,-2.87985,-2.95407,-2.8447
1,ecmf,surface,0,20210103,21,fc,10v,grid_simple,regular_ll,-2.67017,-2.55493,-2.64624,-2.5315
1,ecmf,surface,0,20210103,21,fc,2t,grid_simple,regular_ll,273.446,273.603,273.409,273.688
1,ecmf,surface,0,20210103,22,fc,10u,grid_simple,regular_ll,-2.65211,-2.52419,-2.62575,-2.49782
1,ecmf,surface,0,20210103,22,fc,10v,grid_simple,regular_ll,-2.85282,-2.7366,-2.82254,-2.70633
1,ecmf,surface,0,20210103,22,fc,2t,grid_simple,regular_ll,273.224,273.356,273.144,273.396
1,ecmf,surface,0,20210103,23,fc,10u,grid_simple,regular_ll,-2.37791,-2.2578,-2.33006,-2.20995
1,ecmf,surface,0,20210103,23,fc,10v,grid_simple,regular_ll,-3.00581,-2.8979,-2.91987,-2.81245
1,ecmf,surface,0,20210103,23,fc,2t,grid_simple,regular_ll,272.82,272.922,272.756,272.974
1,ecmf,surface,0,20210103,24,fc,10u,grid_simple,regular_ll,-2.21014,-2.0871,-2.14667,-2.02362
1,ecmf,surface,0,20210103,24,fc,10v,grid_simple,regular_ll,-3.02459,-2.92791,-2.92742,-2.83025
1,ecmf,surface,0,20210103,24,fc,2t,grid_simple,regular_ll,272.527,272.599,272.493,272.685
1,ecmf,surface,0,20210104,1,fc,10u,grid_simple,regular_ll,-2.06126,-1.93236,-2.0183,-1.89037
1,ecmf,surface,0,20210104,1,fc,10v,grid_simple,regular_ll,-2.97856,-2.88285,-2.90434,-2.80912
1,ecmf,surface,0,20210104,1,fc,2t,grid_simple,regular_ll,272.41,272.467,272.451,272.65
1,ecmf,surface,0,20210104,2,fc,10u,grid_simple,regular_ll,-1.89806,-1.76817,-1.90099,-1.7711
1,ecmf,surface,0,20210104,2,fc,10v,grid_simple,regular_ll,-2.98188,-2.8979,-2.89838,-2.81489
1,ecmf,surface,0,20210104,2,fc,2t,grid_simple,regular_ll,272.288,272.368,272.349,272.577
1,ecmf,surface,0,20210104,3,fc,10u,grid_simple,regular_ll,-1.78506,-1.64053,-1.81339,-1.66983
1,ecmf,surface,0,20210104,3,fc,10v,grid_simple,regular_ll,-2.99667,-2.9078,-2.89315,-2.80429
1,ecmf,surface,0,20210104,3,fc,2t,grid_simple,regular_ll,272.25,272.317,272.319,272.543
1,ecmf,surface,0,20210104,4,fc,10u,grid_simple,regular_ll,-1.82841,-1.63896,-1.89775,-1.70732
1,ecmf,surface,0,20210104,4,fc,10v,grid_simple,regular_ll,-3.1365,-3.01638,-3.04031,-2.92068
1,ecmf,surface,0,20210104,4,fc,2t,grid_simple,regular_ll,272.276,272.325,272.344,272.544
1,ecmf,surface,0,20210104,5,fc,10u,grid_simple,regular_ll,-2.07921,-1.84776,-2.14073,-1.91124
1,ecmf,surface,0,20210104,5,fc,10v,grid_simple,regular_ll,-3.35736,-3.22699,-3.24554,-3.11517
1,ecmf,surface,0,20210104,5,fc,2t,grid_simple,regular_ll,272.593,272.628,272.647,272.833
1,ecmf,surface,0,20210104,6,fc,10u,grid_simple,regular_ll,-2.40417,-2.15906,-2.44519,-2.1991
1,ecmf,surface,0,20210104,6,fc,10v,grid_simple,regular_ll,-3.47056,-3.35777,-3.35581,-3.24351
1,ecmf,surface,0,20210104,6,fc,2t,grid_simple,regular_ll,272.951,273.008,272.977,273.184
1,ecmf,surface,0,20210104,7,fc,10u,grid_simple,regular_ll,-2.69958,-2.44568,-2.77673,-2.5238
1,ecmf,surface,0,20210104,7,fc,10v,grid_simple,regular_ll,-3.65672,-3.52195,-3.53709,-3.40232
1,ecmf,surface,0,20210104,7,fc,2t,grid_simple,regular_ll,272.997,273.044,272.978,273.175
1,ecmf,surface,0,20210104,8,fc,10u,grid_simple,regular_ll,-2.86436,-2.60167,-2.94054,-2.67882
1,ecmf,surface,0,20210104,8,fc,10v,grid_simple,regular_ll,-3.571,-3.446,-3.46455,-3.34004
1,ecmf,surface,0,20210104,8,fc,2t,grid_simple,regular_ll,273.162,273.236,273.14,273.363
